image_name,label,track_id,x1,y1,x2,y2,image_only
Bago_highway_33_33,0,_z3c2okqv1,1165,624,1333,917,Bago_highway_33
Bago_highway_33_33,1,_w9u8qwffp,951,640,1078,793,Bago_highway_33
Bago_highway_33_47,0,_h4owakc3p,826,645,958,834,Bago_highway_33
Bago_highway_33_47,1,_w9u8qwffp,951,640,1077,793,Bago_highway_33
Bago_highway_33_53,0,_h4owakc3p,690,657,806,866,Bago_highway_33
Bago_highway_33_53,0,_6qdjj4w5c,948,637,1075,796,Bago_highway_33
Bago_highway_33_67,0,_h4owakc3p,631,655,799,931,Bago_highway_33
Bago_highway_33_67,0,_6qdjj4w5c,948,637,1075,796,Bago_highway_33
Bago_highway_33_67,0,_3dv41m61b,1490,595,1552,708,Bago_highway_33
Bago_highway_34_01,0,_ueoh2xkns,1270,618,1362,754,Bago_highway_34
Bago_highway_34_01,0,_fo8ivr928,1437,611,1504,720,Bago_highway_34
Bago_highway_34_18,0,_ueoh2xkns,1131,624,1244,771,Bago_highway_34
Bago_highway_34_18,1,_mejj9v7c6,152,681,605,1080,Bago_highway_34
Bago_highway_34_18,0,_fo8ivr928,1437,611,1504,720,Bago_highway_34
Bago_highway_34_22,0,_ueoh2xkns,1099,625,1220,775,Bago_highway_34
Bago_highway_34_22,1,_mejj9v7c6,1026,635,1257,994,Bago_highway_34
Bago_highway_34_22,0,_4ltkils11,0,745,442,1080,Bago_highway_34
Bago_highway_34_22,0,_fo8ivr928,1438,611,1504,720,Bago_highway_34
Bago_highway_34_34,0,_ueoh2xkns,1027,631,1166,784,Bago_highway_34
Bago_highway_34_34,0,_4ltkils11,1584,614,1736,854,Bago_highway_34
Bago_highway_34_34,0,_fo8ivr928,1438,611,1504,720,Bago_highway_34
Bago_highway_35_01,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_01,1,_mzpi4llx3,352,676,538,882,Bago_highway_35
Bago_highway_35_08,1,_sorjqt05g,1,734,502,1080,Bago_highway_35
Bago_highway_35_08,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_08,1,_mzpi4llx3,354,672,543,881,Bago_highway_35
Bago_highway_35_09,1,_sorjqt05g,263,710,732,1080,Bago_highway_35
Bago_highway_35_09,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_09,1,_mzpi4llx3,354,672,543,881,Bago_highway_35
Bago_highway_35_09,0,_v2is8ovsr,1563,592,1660,703,Bago_highway_35
Bago_highway_35_100,0,_h3u0kd31e,616,643,746,868,Bago_highway_35
Bago_highway_35_100,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_100,1,_mzpi4llx3,371,671,545,882,Bago_highway_35
Bago_highway_35_100,0,_tzs0r7bpo,1700,581,1775,703,Bago_highway_35
Bago_highway_35_100,0,_jfm1xjh3l,1466,610,1540,719,Bago_highway_35
Bago_highway_35_13,1,_sorjqt05g,999,660,1259,1057,Bago_highway_35
Bago_highway_35_13,1,_nfgxhn696,1711,584,1769,705,Bago_highway_35
Bago_highway_35_13,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_13,1,_mzpi4llx3,355,672,543,881,Bago_highway_35
Bago_highway_35_13,0,_v2is8ovsr,1523,595,1624,708,Bago_highway_35
Bago_highway_35_16,1,_sorjqt05g,1308,636,1500,967,Bago_highway_35
Bago_highway_35_16,1,_nfgxhn696,1641,592,1712,718,Bago_highway_35
Bago_highway_35_16,0,_q27sdsrnz,1771,584,1833,682,Bago_highway_35
Bago_highway_35_16,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_16,1,_mzpi4llx3,355,672,543,881,Bago_highway_35
Bago_highway_35_16,0,_v2is8ovsr,1496,597,1598,711,Bago_highway_35
Bago_highway_35_27,1,_nfgxhn696,1315,609,1411,775,Bago_highway_35
Bago_highway_35_27,0,_q27sdsrnz,1634,596,1707,710,Bago_highway_35
Bago_highway_35_27,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_27,1,_mzpi4llx3,357,672,544,881,Bago_highway_35
Bago_highway_35_27,0,_v2is8ovsr,1462,604,1539,714,Bago_highway_35
Bago_highway_35_35,1,_nfgxhn696,920,632,1053,832,Bago_highway_35
Bago_highway_35_35,0,_q27sdsrnz,1496,603,1580,737,Bago_highway_35
Bago_highway_35_35,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_35,1,_mzpi4llx3,359,672,544,881,Bago_highway_35
Bago_highway_35_46,0,_q27sdsrnz,1212,616,1323,783,Bago_highway_35
Bago_highway_35_46,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_46,1,_mzpi4llx3,361,672,544,881,Bago_highway_35
Bago_highway_35_48,0,_q27sdsrnz,1142,621,1258,796,Bago_highway_35
Bago_highway_35_48,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_48,1,_mzpi4llx3,361,672,544,881,Bago_highway_35
Bago_highway_35_48,0,_jfm1xjh3l,1462,607,1528,716,Bago_highway_35
Bago_highway_35_67,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_67,1,_mzpi4llx3,365,671,544,881,Bago_highway_35
Bago_highway_35_67,0,_jfm1xjh3l,1465,609,1537,717,Bago_highway_35
Bago_highway_35_76,0,_h3u0kd31e,0,685,226,1080,Bago_highway_35
Bago_highway_35_76,1,_cnbyoxwv1,268,682,412,887,Bago_highway_35
Bago_highway_35_76,1,_mzpi4llx3,367,671,544,882,Bago_highway_35
Bago_highway_35_76,0,_jfm1xjh3l,1466,610,1538,718,Bago_highway_35
Bago_highway_4_01,1,_hb93hnlcu,366,680,547,881,Bago_highway_4
Bago_highway_4_01,1,_h6pe4tefd,269,685,426,885,Bago_highway_4
Bago_highway_4_01,0,_zt55aix1k,1445,612,1503,720,Bago_highway_4
Bago_highway_4_100,1,_hb93hnlcu,366,680,550,881,Bago_highway_4
Bago_highway_4_100,1,_h6pe4tefd,273,685,426,885,Bago_highway_4
Bago_highway_4_100,1,_4iin5m0a5,865,636,1028,820,Bago_highway_4
Bago_highway_4_100,0,_uppoq3qyc,1440,626,1674,935,Bago_highway_4
Bago_highway_4_100,1,_jmp7gah06,908,630,1059,843,Bago_highway_4
Bago_highway_4_39,1,_hb93hnlcu,366,680,548,881,Bago_highway_4
Bago_highway_4_39,1,_h6pe4tefd,271,685,426,885,Bago_highway_4
Bago_highway_4_39,1,_0icukm5p1,1747,583,1812,689,Bago_highway_4
Bago_highway_4_39,0,_zt55aix1k,1445,612,1504,719,Bago_highway_4
Bago_highway_4_64,1,_hb93hnlcu,366,680,548,881,Bago_highway_4
Bago_highway_4_64,1,_h6pe4tefd,272,685,426,885,Bago_highway_4
Bago_highway_4_64,1,_4iin5m0a5,2,691,223,968,Bago_highway_4
Bago_highway_4_64,1,_0icukm5p1,1401,602,1496,745,Bago_highway_4
Bago_highway_4_64,0,_zt55aix1k,1445,612,1505,719,Bago_highway_4
Bago_highway_4_70,1,_hb93hnlcu,366,680,549,881,Bago_highway_4
Bago_highway_4_70,1,_h6pe4tefd,272,685,426,885,Bago_highway_4
Bago_highway_4_70,1,_4iin5m0a5,271,676,473,917,Bago_highway_4
Bago_highway_4_70,1,_0icukm5p1,1287,609,1386,766,Bago_highway_4
Bago_highway_4_70,0,_zt55aix1k,1445,612,1505,719,Bago_highway_4
Bago_highway_4_70,1,_jmp7gah06,1784,582,1861,686,Bago_highway_4
Bago_highway_4_81,1,_hb93hnlcu,366,680,549,881,Bago_highway_4
Bago_highway_4_81,1,_h6pe4tefd,272,685,426,885,Bago_highway_4
Bago_highway_4_81,1,_4iin5m0a5,574,661,700,864,Bago_highway_4
Bago_highway_4_81,0,_5qwke69bq,136,735,600,1080,Bago_highway_4
Bago_highway_4_81,1,_0icukm5p1,986,620,1124,823,Bago_highway_4
Bago_highway_4_81,0,_zt55aix1k,1445,612,1505,719,Bago_highway_4
Bago_highway_4_81,1,_jmp7gah06,1586,594,1676,724,Bago_highway_4
Bago_highway_4_88,1,_hb93hnlcu,366,680,549,881,Bago_highway_4
Bago_highway_4_88,1,_h6pe4tefd,273,685,426,885,Bago_highway_4
Bago_highway_4_88,1,_4iin5m0a5,676,650,806,841,Bago_highway_4
Bago_highway_4_88,0,_5qwke69bq,1231,651,1448,1058,Bago_highway_4
Bago_highway_4_88,0,_uppoq3qyc,2,733,439,1080,Bago_highway_4
Bago_highway_4_88,1,_0icukm5p1,664,639,849,876,Bago_highway_4
Bago_highway_4_88,0,_zt55aix1k,1445,612,1505,719,Bago_highway_4
Bago_highway_4_88,1,_jmp7gah06,1411,603,1516,753,Bago_highway_4
Bago_highway_4_94,1,_hb93hnlcu,366,680,549,881,Bago_highway_4
Bago_highway_4_94,1,_h6pe4tefd,273,685,426,885,Bago_highway_4
Bago_highway_4_94,1,_4iin5m0a5,765,647,916,827,Bago_highway_4
Bago_highway_4_94,0,_5qwke69bq,1642,616,1787,921,Bago_highway_4
Bago_highway_4_94,0,_uppoq3qyc,928,667,1259,1075,Bago_highway_4
Bago_highway_4_94,1,_0icukm5p1,247,661,486,943,Bago_highway_4
Bago_highway_4_94,0,_zt55aix1k,1445,612,1505,718,Bago_highway_4
Bago_highway_4_94,1,_jmp7gah06,1202,614,1325,791,Bago_highway_4
Bago_highway_4_94,0,_met67jkg2,1742,613,1756,632,Bago_highway_4
Bago_highway_4_98,1,_hb93hnlcu,366,680,550,881,Bago_highway_4
Bago_highway_4_98,1,_h6pe4tefd,273,685,426,885,Bago_highway_4
Bago_highway_4_98,1,_4iin5m0a5,832,644,989,819,Bago_highway_4
Bago_highway_4_98,0,_5qwke69bq,1813,611,1920,859,Bago_highway_4
Bago_highway_4_98,0,_uppoq3qyc,1303,637,1549,975,Bago_highway_4
Bago_highway_4_98,1,_0icukm5p1,0,682,171,978,Bago_highway_4
Bago_highway_4_98,1,_jmp7gah06,1022,624,1163,825,Bago_highway_4
Bago_highway_5_01,1,_l29du9sey,266,683,428,887,Bago_highway_5
Bago_highway_5_01,1,_6eidsw4kx,371,675,548,883,Bago_highway_5
Bago_highway_5_01,0,_rqhoaf8l4,1443,604,1506,718,Bago_highway_5
Bago_highway_5_01,1,_b1kgvvtxe,1759,586,1814,682,Bago_highway_5
Bago_highway_5_04,1,_l29du9sey,266,683,428,887,Bago_highway_5
Bago_highway_5_04,1,_6eidsw4kx,371,675,548,883,Bago_highway_5
Bago_highway_5_04,0,_rqhoaf8l4,1443,604,1506,718,Bago_highway_5
Bago_highway_5_100,1,_l29du9sey,268,683,428,887,Bago_highway_5
Bago_highway_5_100,1,_6eidsw4kx,371,692,548,883,Bago_highway_5
Bago_highway_5_100,0,_rqhoaf8l4,1443,604,1508,718,Bago_highway_5
Bago_highway_5_100,0,_zuh0aydjx,1575,592,1652,731,Bago_highway_5
Bago_highway_5_100,0,_hcx2k1ufd,1756,587,1817,706,Bago_highway_5
Bago_highway_5_11,1,_l29du9sey,266,683,428,887,Bago_highway_5
Bago_highway_5_11,1,_6eidsw4kx,371,676,548,883,Bago_highway_5
Bago_highway_5_11,0,_rqhoaf8l4,1443,604,1507,718,Bago_highway_5
Bago_highway_5_11,1,_kgm4hxzdr,659,795,1061,1080,Bago_highway_5
Bago_highway_5_38,1,_l29du9sey,267,683,428,887,Bago_highway_5
Bago_highway_5_38,1,_6eidsw4kx,371,679,548,883,Bago_highway_5
Bago_highway_5_38,1,_5x4zzslwj,125,679,560,1080,Bago_highway_5
Bago_highway_5_38,0,_rqhoaf8l4,1443,604,1507,718,Bago_highway_5
Bago_highway_5_54,1,_l29du9sey,267,683,428,887,Bago_highway_5
Bago_highway_5_54,1,_6eidsw4kx,371,681,548,883,Bago_highway_5
Bago_highway_5_54,1,_5x4zzslwj,1608,591,1748,825,Bago_highway_5
Bago_highway_5_54,0,_rqhoaf8l4,1443,604,1507,718,Bago_highway_5
Bago_highway_5_54,0,_ob2m3damp,1037,809,1418,1080,Bago_highway_5
Bago_highway_5_62,1,_l29du9sey,267,683,428,887,Bago_highway_5
Bago_highway_5_62,1,_6eidsw4kx,371,682,548,883,Bago_highway_5
Bago_highway_5_62,0,_rqhoaf8l4,1443,604,1507,718,Bago_highway_5
Bago_highway_5_62,0,_ob2m3damp,1476,721,1760,1080,Bago_highway_5
Bago_highway_5_62,0,_w84f52lbe,157,725,573,1080,Bago_highway_5
Bago_highway_5_66,1,_l29du9sey,267,683,428,887,Bago_highway_5
Bago_highway_5_66,1,_6eidsw4kx,371,682,548,883,Bago_highway_5
Bago_highway_5_66,0,_rqhoaf8l4,1443,604,1507,718,Bago_highway_5
Bago_highway_5_66,0,_ob2m3damp,1601,695,1896,1074,Bago_highway_5
Bago_highway_5_66,0,_6a9u048rv,952,804,1336,1080,Bago_highway_5
Bago_highway_5_66,0,_w84f52lbe,914,682,1216,1080,Bago_highway_5
Bago_highway_5_73,1,_l29du9sey,267,683,428,887,Bago_highway_5
Bago_highway_5_73,1,_6eidsw4kx,371,683,548,883,Bago_highway_5
Bago_highway_5_73,0,_rqhoaf8l4,1443,604,1507,718,Bago_highway_5
Bago_highway_5_73,0,_6a9u048rv,1380,717,1699,1080,Bago_highway_5
Bago_highway_5_73,0,_w84f52lbe,1547,633,1700,925,Bago_highway_5
Bago_highway_5_81,1,_l29du9sey,268,683,428,887,Bago_highway_5
Bago_highway_5_81,1,_6eidsw4kx,371,684,548,883,Bago_highway_5
Bago_highway_5_81,0,_rqhoaf8l4,1443,604,1508,718,Bago_highway_5
Bago_highway_5_81,0,_6a9u048rv,1690,670,1920,1065,Bago_highway_5
Bago_highway_5_84,1,_l29du9sey,268,683,428,887,Bago_highway_5
Bago_highway_5_84,1,_6eidsw4kx,371,684,548,883,Bago_highway_5
Bago_highway_5_84,0,_rqhoaf8l4,1443,604,1508,718,Bago_highway_5
Bago_highway_5_84,0,_zuh0aydjx,1848,582,1916,673,Bago_highway_5
Bago_highway_7_01,0,_y8losc3qz,1801,610,1920,850,Bago_highway_7
Bago_highway_7_01,1,_sqaswusiq,1656,598,1730,727,Bago_highway_7
Bago_highway_7_02,1,_sqaswusiq,1628,598,1707,729,Bago_highway_7
Bago_highway_7_22,1,_sqaswusiq,577,654,786,923,Bago_highway_7
Bago_highway_7_22,0,_iwmq6oua2,138,702,620,1080,Bago_highway_7
Bago_highway_7_25,1,_sqaswusiq,179,673,467,1000,Bago_highway_7
Bago_highway_7_25,0,_iwmq6oua2,854,654,1160,1063,Bago_highway_7
Bago_highway_7_25,0,_k1si8rpu4,1829,582,1891,692,Bago_highway_7
Bago_highway_7_28,0,_iwmq6oua2,1252,628,1470,947,Bago_highway_7
Bago_highway_7_28,0,_k1si8rpu4,1753,585,1821,708,Bago_highway_7
Bago_highway_7_31,0,_iwmq6oua2,1506,608,1679,876,Bago_highway_7
Bago_highway_7_31,0,_k1si8rpu4,1673,591,1747,723,Bago_highway_7
Bago_highway_7_31,0,_svwlw803y,1828,582,1886,679,Bago_highway_7
Bago_highway_7_38,0,_k1si8rpu4,1404,606,1501,772,Bago_highway_7
Bago_highway_7_38,0,_svwlw803y,1720,588,1782,701,Bago_highway_7
Bago_highway_7_38,1,_gpfhb7iyg,1830,586,1886,688,Bago_highway_7
Bago_highway_7_40,0,_k1si8rpu4,1298,613,1402,793,Bago_highway_7
Bago_highway_7_40,0,_svwlw803y,1679,590,1743,708,Bago_highway_7
Bago_highway_7_40,1,_gpfhb7iyg,1787,587,1854,697,Bago_highway_7
Bago_highway_7_40,1,_tdc20id2g,1841,576,1892,680,Bago_highway_7
Bago_highway_7_53,0,_svwlw803y,1321,608,1414,767,Bago_highway_7
Bago_highway_7_53,1,_gpfhb7iyg,1450,609,1546,758,Bago_highway_7
Bago_highway_7_53,1,_tdc20id2g,1564,599,1644,730,Bago_highway_7
Bago_highway_7_71,1,_gpfhb7iyg,60,687,363,1000,Bago_highway_7
Bago_highway_7_71,1,_tdc20id2g,636,648,825,891,Bago_highway_7
Bago_highway_7_73,1,_tdc20id2g,420,658,642,924,Bago_highway_7
Bago_highway_8_01,1,_i4490cxw0,263,685,409,889,Bago_highway_8
Bago_highway_8_01,1,_ttb4evkq7,351,673,551,885,Bago_highway_8
Bago_highway_8_01,0,_1feg3rcoz,1487,599,1556,718,Bago_highway_8
Bago_highway_8_01,0,_gd9r7qchr,1353,589,1401,690,Bago_highway_8
Bago_highway_8_01,0,_gcnpzu3vf,1443,613,1505,719,Bago_highway_8
Bago_highway_8_02,1,_i4490cxw0,263,685,409,889,Bago_highway_8
Bago_highway_8_02,1,_ttb4evkq7,351,673,551,885,Bago_highway_8
Bago_highway_8_02,0,_1feg3rcoz,1495,599,1562,717,Bago_highway_8
Bago_highway_8_02,0,_xcxxufse8,1732,583,1791,689,Bago_highway_8
Bago_highway_8_02,0,_gd9r7qchr,1352,590,1400,690,Bago_highway_8
Bago_highway_8_02,0,_gcnpzu3vf,1443,613,1505,719,Bago_highway_8
Bago_highway_8_06,1,_i4490cxw0,262,684,411,889,Bago_highway_8
Bago_highway_8_06,1,_ttb4evkq7,352,673,550,884,Bago_highway_8
Bago_highway_8_06,0,_ghqsbe5lb,4,720,398,1080,Bago_highway_8
Bago_highway_8_06,0,_1feg3rcoz,1527,596,1589,713,Bago_highway_8
Bago_highway_8_06,0,_xcxxufse8,1646,590,1709,707,Bago_highway_8
Bago_highway_8_06,0,_gd9r7qchr,1351,591,1398,692,Bago_highway_8
Bago_highway_8_06,0,_gcnpzu3vf,1443,613,1505,719,Bago_highway_8
Bago_highway_8_09,1,_i4490cxw0,262,683,412,889,Bago_highway_8
Bago_highway_8_09,1,_ttb4evkq7,353,673,549,884,Bago_highway_8
Bago_highway_8_09,0,_ghqsbe5lb,662,669,1002,1080,Bago_highway_8
Bago_highway_8_09,0,_1feg3rcoz,1551,594,1610,709,Bago_highway_8
Bago_highway_8_09,0,_xcxxufse8,1574,595,1641,720,Bago_highway_8
Bago_highway_8_09,0,_i0q1yf095,1818,584,1882,681,Bago_highway_8
Bago_highway_8_09,0,_gd9r7qchr,1349,591,1396,693,Bago_highway_8
Bago_highway_8_09,0,_gcnpzu3vf,1443,613,1505,719,Bago_highway_8
Bago_highway_8_100,0,_gd9r7qchr,914,626,1021,817,Bago_highway_8
Bago_highway_8_100,0,_z2n3i9ejp,1335,609,1424,753,Bago_highway_8
Bago_highway_8_100,1,_pzfiowrq7,1705,588,1775,705,Bago_highway_8
Bago_highway_8_100,0,_gcnpzu3vf,1441,613,1505,719,Bago_highway_8
Bago_highway_8_100,1,_nmryb0ral,1502,596,1598,745,Bago_highway_8
Bago_highway_8_15,1,_i4490cxw0,261,681,415,890,Bago_highway_8
Bago_highway_8_15,1,_ttb4evkq7,353,674,548,884,Bago_highway_8
Bago_highway_8_15,0,_ghqsbe5lb,1430,621,1597,887,Bago_highway_8
Bago_highway_8_15,0,_853u7xtdi,5,722,474,1080,Bago_highway_8
Bago_highway_8_15,0,_1feg3rcoz,1604,593,1669,704,Bago_highway_8
Bago_highway_8_15,0,_xcxxufse8,1380,605,1465,752,Bago_highway_8
Bago_highway_8_15,0,_i0q1yf095,1706,591,1772,703,Bago_highway_8
Bago_highway_8_15,0,_gd9r7qchr,1359,592,1421,694,Bago_highway_8
Bago_highway_8_15,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_24,1,_i4490cxw0,262,680,416,889,Bago_highway_8
Bago_highway_8_24,1,_ttb4evkq7,355,674,545,883,Bago_highway_8
Bago_highway_8_24,0,_853u7xtdi,1470,623,1610,872,Bago_highway_8
Bago_highway_8_24,0,_1feg3rcoz,1673,587,1733,691,Bago_highway_8
Bago_highway_8_24,0,_xcxxufse8,913,630,1047,829,Bago_highway_8
Bago_highway_8_24,0,_i0q1yf095,1477,605,1558,742,Bago_highway_8
Bago_highway_8_24,1,_17rjy055r,1817,579,1891,691,Bago_highway_8
Bago_highway_8_24,0,_gd9r7qchr,1381,590,1461,694,Bago_highway_8
Bago_highway_8_24,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_27,1,_i4490cxw0,262,680,416,889,Bago_highway_8
Bago_highway_8_27,1,_ttb4evkq7,355,674,544,883,Bago_highway_8
Bago_highway_8_27,0,_853u7xtdi,1653,611,1770,825,Bago_highway_8
Bago_highway_8_27,0,_cwtgchkfq,582,778,1002,1080,Bago_highway_8
Bago_highway_8_27,0,_1feg3rcoz,1689,588,1750,689,Bago_highway_8
Bago_highway_8_27,0,_xcxxufse8,646,642,824,874,Bago_highway_8
Bago_highway_8_27,0,_i0q1yf095,1377,611,1463,758,Bago_highway_8
Bago_highway_8_27,1,_17rjy055r,1752,584,1833,703,Bago_highway_8
Bago_highway_8_27,0,_gd9r7qchr,1392,589,1475,693,Bago_highway_8
Bago_highway_8_27,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_33,1,_i4490cxw0,263,680,416,889,Bago_highway_8
Bago_highway_8_33,1,_ttb4evkq7,356,675,541,883,Bago_highway_8
Bago_highway_8_33,0,_cwtgchkfq,1254,695,1512,1080,Bago_highway_8
Bago_highway_8_33,0,_1feg3rcoz,1721,588,1782,685,Bago_highway_8
Bago_highway_8_33,0,_i0q1yf095,1102,631,1208,803,Bago_highway_8
Bago_highway_8_33,1,_17rjy055r,1591,590,1684,730,Bago_highway_8
Bago_highway_8_33,0,_gd9r7qchr,1423,588,1510,699,Bago_highway_8
Bago_highway_8_33,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_43,1,_i4490cxw0,264,679,414,889,Bago_highway_8
Bago_highway_8_43,1,_ttb4evkq7,357,674,539,882,Bago_highway_8
Bago_highway_8_43,0,_cwtgchkfq,1728,637,1877,936,Bago_highway_8
Bago_highway_8_43,1,_3lo5uc5ub,56,797,581,1080,Bago_highway_8
Bago_highway_8_43,0,_1feg3rcoz,1771,585,1822,679,Bago_highway_8
Bago_highway_8_43,0,_i0q1yf095,184,682,438,955,Bago_highway_8
Bago_highway_8_43,1,_17rjy055r,1140,613,1284,806,Bago_highway_8
Bago_highway_8_43,0,_gd9r7qchr,1494,594,1569,710,Bago_highway_8
Bago_highway_8_43,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_44,1,_i4490cxw0,265,679,414,888,Bago_highway_8
Bago_highway_8_44,1,_ttb4evkq7,357,674,539,882,Bago_highway_8
Bago_highway_8_44,0,_cwtgchkfq,1756,631,1900,923,Bago_highway_8
Bago_highway_8_44,1,_3lo5uc5ub,258,776,756,1080,Bago_highway_8
Bago_highway_8_44,0,_1feg3rcoz,1776,585,1826,678,Bago_highway_8
Bago_highway_8_44,0,_i0q1yf095,40,690,316,979,Bago_highway_8
Bago_highway_8_44,1,_17rjy055r,1077,616,1227,816,Bago_highway_8
Bago_highway_8_44,1,_gjg27ryba,1851,582,1920,682,Bago_highway_8
Bago_highway_8_44,0,_gd9r7qchr,1502,595,1575,709,Bago_highway_8
Bago_highway_8_44,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_46,1,_i4490cxw0,265,679,413,888,Bago_highway_8
Bago_highway_8_46,1,_ttb4evkq7,356,673,540,882,Bago_highway_8
Bago_highway_8_46,0,_cwtgchkfq,1808,622,1920,896,Bago_highway_8
Bago_highway_8_46,1,_3lo5uc5ub,599,739,1026,1080,Bago_highway_8
Bago_highway_8_46,0,_1feg3rcoz,1784,584,1833,677,Bago_highway_8
Bago_highway_8_46,1,_17rjy055r,927,627,1104,843,Bago_highway_8
Bago_highway_8_46,1,_gjg27ryba,1818,585,1889,688,Bago_highway_8
Bago_highway_8_46,0,_gd9r7qchr,1512,598,1582,710,Bago_highway_8
Bago_highway_8_46,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_47,1,_i4490cxw0,265,679,412,888,Bago_highway_8
Bago_highway_8_47,1,_ttb4evkq7,356,673,540,882,Bago_highway_8
Bago_highway_8_47,0,_cwtgchkfq,1831,619,1920,883,Bago_highway_8
Bago_highway_8_47,1,_3lo5uc5ub,731,729,1120,1080,Bago_highway_8
Bago_highway_8_47,1,_wdnp0hx2a,34,693,507,1080,Bago_highway_8
Bago_highway_8_47,0,_1feg3rcoz,1789,584,1836,676,Bago_highway_8
Bago_highway_8_47,1,_17rjy055r,844,629,1031,852,Bago_highway_8
Bago_highway_8_47,1,_gjg27ryba,1801,586,1873,690,Bago_highway_8
Bago_highway_8_47,0,_gd9r7qchr,1514,599,1582,711,Bago_highway_8
Bago_highway_8_47,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_48,1,_i4490cxw0,266,679,412,888,Bago_highway_8
Bago_highway_8_48,1,_ttb4evkq7,357,673,540,883,Bago_highway_8
Bago_highway_8_48,1,_3lo5uc5ub,853,716,1214,1080,Bago_highway_8
Bago_highway_8_48,1,_wdnp0hx2a,285,679,689,1080,Bago_highway_8
Bago_highway_8_48,0,_1feg3rcoz,1793,583,1840,675,Bago_highway_8
Bago_highway_8_48,1,_17rjy055r,750,635,954,872,Bago_highway_8
Bago_highway_8_48,1,_gjg27ryba,1784,588,1858,693,Bago_highway_8
Bago_highway_8_48,0,_gd9r7qchr,1515,600,1581,713,Bago_highway_8
Bago_highway_8_48,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_54,1,_i4490cxw0,267,679,409,886,Bago_highway_8
Bago_highway_8_54,1,_ttb4evkq7,358,671,541,883,Bago_highway_8
Bago_highway_8_54,1,_3lo5uc5ub,1364,667,1594,1067,Bago_highway_8
Bago_highway_8_54,1,_wdnp0hx2a,1163,625,1379,947,Bago_highway_8
Bago_highway_8_54,1,_17rjy055r,0,672,270,983,Bago_highway_8
Bago_highway_8_54,1,_gjg27ryba,1662,591,1748,714,Bago_highway_8
Bago_highway_8_54,0,_gd9r7qchr,1506,599,1559,712,Bago_highway_8
Bago_highway_8_54,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_55,1,_i4490cxw0,268,679,408,886,Bago_highway_8
Bago_highway_8_55,1,_ttb4evkq7,358,671,541,883,Bago_highway_8
Bago_highway_8_55,1,_3lo5uc5ub,1416,671,1650,1054,Bago_highway_8
Bago_highway_8_55,1,_wdnp0hx2a,1247,624,1455,920,Bago_highway_8
Bago_highway_8_55,1,_gjg27ryba,1636,592,1725,718,Bago_highway_8
Bago_highway_8_55,0,_gd9r7qchr,1505,598,1556,712,Bago_highway_8
Bago_highway_8_55,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_58,1,_i4490cxw0,267,680,408,887,Bago_highway_8
Bago_highway_8_58,1,_ttb4evkq7,358,671,541,883,Bago_highway_8
Bago_highway_8_58,1,_3lo5uc5ub,1580,650,1762,985,Bago_highway_8
Bago_highway_8_58,1,_b7vjwtwuj,3,779,532,1080,Bago_highway_8
Bago_highway_8_58,1,_wdnp0hx2a,1463,606,1635,863,Bago_highway_8
Bago_highway_8_58,1,_gjg27ryba,1555,597,1647,731,Bago_highway_8
Bago_highway_8_58,0,_gd9r7qchr,1492,598,1548,716,Bago_highway_8
Bago_highway_8_58,0,_gcnpzu3vf,1442,613,1505,719,Bago_highway_8
Bago_highway_8_66,1,_i4490cxw0,266,683,412,888,Bago_highway_8
Bago_highway_8_66,1,_ttb4evkq7,358,674,539,885,Bago_highway_8
Bago_highway_8_66,1,_b7vjwtwuj,1130,673,1393,1080,Bago_highway_8
Bago_highway_8_66,1,_wdnp0hx2a,1809,586,1896,762,Bago_highway_8
Bago_highway_8_66,1,_gjg27ryba,1272,614,1390,780,Bago_highway_8
